epoch,train_loss,train_mae,val_loss,val_mae
0,0.17265583085377412,0.28382254654473515,0.08482343355380466,0.20687186394597792
1,0.07258715203166806,0.1902285165735794,0.06475312647817465,0.18253112983704883
2,0.0537073597022375,0.16244622007988085,0.04297261623743023,0.14217697612607844
3,0.04397876118220414,0.1455549376788997,0.04380345016521484,0.1495761243166944
4,0.03823662128039215,0.13497808044197052,0.036598149446151126,0.1355650421449656
5,0.03443878066553292,0.12789255245397255,0.032743953761808574,0.12553959813068044
6,0.03128300450115913,0.12112287548952443,0.023409992723776314,0.10122884651241153
7,0.02821479369113749,0.11427035778062668,0.03520096195229829,0.12248359966912148
8,0.0270059081202597,0.11171444950164001,0.022349650447649104,0.09882314903630669
9,0.025871540966098137,0.10972172933553234,0.020468278797510647,0.09451127180130073
10,0.023854531773396633,0.10481058899080727,0.022329262968163153,0.10370051702675256
11,0.022691262766058415,0.10170116514839589,0.018533029211478078,0.08761253906189723
12,0.021980044305376128,0.10040503664610265,0.019014248656178036,0.09434053699826743
13,0.020714899109458448,0.09667745713879526,0.017125843910140676,0.08593505326184032
14,0.02039339130671868,0.09621966033752635,0.016253036608583862,0.08042378862668693
15,0.01974264615274646,0.09471828057801988,0.020183574192375636,0.09903911293253413
16,0.018608630816677723,0.0916653788529473,0.016411138590682103,0.08043667902907017
17,0.018251036336923137,0.09066985183946118,0.01644603238531901,0.08240659293673153
18,0.01765062459588429,0.08926225724916376,0.017474894112473348,0.08946351784215466
19,0.017150185920870094,0.08817720705464765,0.01717503241521322,0.09260132674088571
20,0.01682172355256832,0.08742925215078273,0.01539341108036787,0.0819340600258884
21,0.01621187025857028,0.08496744675837452,0.01320251660245878,0.07046684786444667
22,0.01681433319578927,0.08686220439962608,0.013597508005816526,0.07332955318624013
23,0.01613231294489127,0.08503891654812129,0.012101449581263616,0.06631474351577017
24,0.015480318416069736,0.08388652621806529,0.013677368212054675,0.076640945943883
25,0.01519511526877547,0.08285618687184829,0.013816750766111663,0.0742889741061159
26,0.014804201490761995,0.08136553570782555,0.013179113114538822,0.07012821112322001
27,0.015189927083822554,0.08245827148767919,0.015653154903372216,0.08657841958098549
28,0.014360997034522375,0.07971783920078465,0.0116674206222509,0.06575628663839518
29,0.014161519677506337,0.0799609946186427,0.010904831572026678,0.06298079756819777
30,0.014052816261287177,0.07847404105491357,0.011469001456479394,0.06607096981303594
31,0.013279009977290184,0.07657400544568277,0.011827808668261074,0.06538247061522495
32,0.01381824301374439,0.07926341862570699,0.012067802613854067,0.07029449409600753
33,0.013214040947103357,0.07615644903374591,0.012173596998261468,0.06974536842165589
34,0.013313948839974707,0.07771638257963231,0.011452854271766294,0.06630738811846149
35,0.012914492769543453,0.07543783561669998,0.012649929630241936,0.07333778166918546
36,0.012879856786964392,0.07583633641797509,0.01042414151859971,0.061805883639271426
37,0.012422781795149577,0.07391907742146717,0.014825973458562047,0.08581683541651879
38,0.012595074271184786,0.07486611579197064,0.011441690540360948,0.06808860457651496
39,0.01216890563814277,0.07296682241046429,0.01065994892247864,0.06488730771241312
40,0.012397431792922093,0.07370480510665949,0.011118582477649649,0.0652057297698406
41,0.012323899549431422,0.07393343689775873,0.011086692882591198,0.06506730120274141
42,0.011790311900430527,0.07199329253013872,0.014025356503276543,0.08053676093897891
43,0.011605906306999765,0.07113877848276408,0.010103014316612011,0.06019554587943784
44,0.011917098918705057,0.07276890553142527,0.009865389640642184,0.05809836935794441
45,0.012430146531066914,0.0743406246738411,0.015499588672437878,0.09051643847028319
46,0.011560320051602988,0.07128925685432902,0.010133389535184542,0.05966355289822659
47,0.011659656265489551,0.07192456383576065,0.009780285098978294,0.060240137498221484
48,0.011672802286795807,0.07152367439412453,0.009740783510133938,0.05906223982745157
49,0.010966470982332756,0.06894888444771846,0.01416623174754916,0.08217237985968118
50,0.010900476472131751,0.06894001427208644,0.01331462897831868,0.08311882105941922
51,0.011219898351540795,0.06986487288619529,0.009586102893904717,0.05799434723451618
52,0.010671797702344603,0.0676507666367457,0.011918948037802435,0.06893942945069352
