epoch,train_loss,train_mae,val_loss,val_mae
0,0.1732183277436908,0.2843454719072326,0.08510150177644424,0.20116076126797128
1,0.0734788873468585,0.1914527081323359,0.06869716848835586,0.18998555686182478
2,0.05420485220170698,0.1630406626094023,0.04421883810395408,0.1431604577769295
3,0.043968594789375294,0.14541443321023115,0.04321094255257558,0.1472506486009799
4,0.03797122484580093,0.1345178157879281,0.04107630538206133,0.14876211471624667
5,0.03445189183382661,0.12801253944540328,0.031046208916362533,0.12196728891757533
6,0.031147781378866157,0.12090127118772666,0.024381077200937802,0.10394210426475733
7,0.028294515411700884,0.1144078025880081,0.037731969002757056,0.1341695495668681
8,0.027560282316004908,0.11287074009695043,0.02285147243241575,0.10097477880643853
9,0.026364052121986933,0.11078838464281042,0.021730026668536084,0.09878476895653358
10,0.02377646845881578,0.10451681428511445,0.022363567620753547,0.10192421943237318
11,0.022777378151350072,0.10198503902709073,0.01812542796060296,0.08651526675368697
12,0.022102594557408577,0.10072544193464483,0.021092856269402653,0.10257654456714023
13,0.02068693812920074,0.09672971464465806,0.01730773131687201,0.08210738632639976
14,0.021011249201315512,0.09776289239567033,0.017494472944814335,0.08368726344504315
15,0.020006585416553306,0.09546629376046412,0.018595066490341906,0.08947041532624246
16,0.018804058746498556,0.0922119381978717,0.01649361778190701,0.08056808106663317
17,0.018350629550802713,0.09105674829584724,0.015654033749711124,0.08042173655566502
18,0.01786843870757768,0.08972545558155122,0.015864473900603412,0.08146922306738176
19,0.01725117651003591,0.08846031466630111,0.015264063443514768,0.08159244894244387
20,0.01704655749885293,0.08807398732649215,0.014732850060205357,0.07738167523054378
21,0.0163452838370725,0.08545742273847348,0.013357624586649552,0.07330895443929976
22,0.01607716209541998,0.08544062956500088,0.012913744914866772,0.06969181993411144
23,0.01597334171686191,0.08481602906693474,0.012531398282853587,0.06741079849462404
24,0.015595713059729411,0.08428016282551816,0.013946048040930076,0.07725210353295577
25,0.015261732535377728,0.08313371736025396,0.014124433600161218,0.07757912963532408
26,0.01481982344771134,0.08150029107397803,0.013313776901353049,0.07111835404832109
27,0.01494480294593218,0.08225183308283998,0.013813624111281127,0.07893491098945636
28,0.014123062685924307,0.0791494909046082,0.011657394824873879,0.0652876982810556
29,0.01426574315684613,0.08035672125359332,0.01089854420935456,0.06285238167301362
30,0.01346852190782052,0.07718795550507376,0.011443005396459318,0.06377432058412125
31,0.013355230678540508,0.07684513407991066,0.011830344872123992,0.06758848943271453
